ID_Encuesta,ID_Edad,ID_Genero,ID_Departamento,ID_Municipio,ID_Ocupacion,ID_Seleccion,ID_Jugador,ID_Promocion,ID_Frecuencia,ID_LugarCompra,ID_CompaniaPartidos,ID_Snack,ID_Sabor,ID_Presentacion,ID_Tiempo,PrecioAdecuado
1134,4,1,1,20.0,,3,152,4,3,6.0,3,63,4.0,4,121,Q21 - Q30
1135,3,2,5,7.0,1.0,5,6,7,2,5.0,1,367,7.0,2,49,Q21 - Q30
1136,6,2,10,12.0,2.0,1,4,4,4,3.0,4,324,5.0,4,12,Q16 - Q20
1137,4,2,14,18.0,2.0,5,209,7,3,4.0,3,368,8.0,3,5,Q21 - Q30
1138,3,2,1,1.0,4.0,7,5,3,2,5.0,1,115,2.0,2,77,Q10 - Q15
1139,5,2,5,7.0,3.0,7,18,3,2,3.0,1,16,4.0,3,86,Q16 - Q20
1140,2,2,12,12.0,6.0,9,27,5,3,,3,9,8.0,3,14,Q10 - Q15
1141,2,1,1,6.0,4.0,7,10,3,3,2.0,2,128,7.0,2,97,Q10 - Q15
1142,2,1,7,11.0,4.0,28,32,4,4,2.0,3,186,3.0,1,121,Más de Q30
1143,4,1,19,12.0,4.0,9,49,7,3,5.0,1,135,1.0,1,98,Menos de Q10
1144,2,2,1,1.0,,7,30,4,4,5.0,1,369,5.0,3,112,Q16 - Q20
1145,4,1,2,2.0,4.0,9,348,2,3,2.0,1,12,8.0,1,51,Q16 - Q20
1146,3,2,1,1.0,8.0,5,173,4,3,5.0,1,12,5.0,2,75,Q10 - Q15
1147,3,2,1,20.0,6.0,8,18,4,2,5.0,1,178,1.0,3,14,Q10 - Q15
1148,6,3,3,4.0,8.0,16,39,3,1,2.0,1,363,2.0,1,79,Q16 - Q20
1149,4,1,14,23.0,4.0,14,382,4,2,2.0,3,266,5.0,1,26,Q16 - Q20
1150,1,1,1,20.0,4.0,4,4,3,3,5.0,1,149,3.0,4,39,Q16 - Q20
1151,4,1,19,19.0,4.0,47,168,2,3,5.0,1,11,5.0,1,19,Q10 - Q15
1152,4,2,2,19.0,5.0,5,25,3,1,1.0,1,370,4.0,1,98,Q16 - Q20
1153,4,1,1,20.0,2.0,8,155,1,4,4.0,4,7,3.0,1,56,Q10 - Q15
1154,2,1,1,6.0,6.0,23,11,4,4,2.0,3,25,9.0,1,70,
1155,1,2,14,18.0,3.0,8,71,6,2,2.0,2,371,3.0,2,39,Q10 - Q15
1156,2,1,4,13.0,4.0,1,90,5,3,4.0,3,183,6.0,1,110,Q10 - Q15
1157,2,1,2,12.0,9.0,9,93,3,3,5.0,5,372,6.0,3,31,Menos de Q10
1158,3,2,1,8.0,5.0,5,412,4,1,5.0,1,373,8.0,4,116,Q16 - Q20
1159,4,3,1,1.0,6.0,36,413,3,3,2.0,5,62,6.0,1,12,Q16 - Q20
1160,4,1,1,20.0,4.0,43,18,4,2,4.0,4,34,5.0,3,109,Q10 - Q15
1161,2,1,20,27.0,9.0,7,31,5,3,2.0,1,34,6.0,2,21,Q16 - Q20
1162,5,1,1,6.0,6.0,1,8,4,3,2.0,1,347,3.0,2,45,Q10 - Q15
1163,4,1,8,37.0,4.0,5,414,4,3,1.0,3,24,6.0,1,85,Más de Q30
1164,3,2,23,12.0,3.0,1,141,4,2,3.0,1,34,7.0,3,77,Q10 - Q15
1165,5,3,1,6.0,8.0,7,50,2,2,3.0,3,100,6.0,3,53,Q21 - Q30
1166,5,2,2,12.0,4.0,7,415,2,1,3.0,1,298,2.0,3,79,Q21 - Q30
1167,3,1,5,7.0,4.0,29,31,3,3,5.0,4,11,6.0,3,93,Q10 - Q15
1168,3,2,23,12.0,5.0,5,18,3,2,5.0,1,11,7.0,3,34,Q21 - Q30
1169,3,2,1,6.0,6.0,22,95,1,1,5.0,3,115,3.0,2,61,Q16 - Q20
1170,2,1,5,32.0,6.0,1,10,2,3,3.0,1,25,3.0,1,58,Q16 - Q20
1171,2,1,9,19.0,3.0,56,339,3,2,5.0,2,374,9.0,4,75,Menos de Q10
1172,3,1,14,23.0,2.0,8,14,1,1,2.0,1,126,8.0,3,119,Q21 - Q30
1173,4,1,1,6.0,1.0,8,397,5,2,5.0,3,14,3.0,3,31,Q10 - Q15
1174,2,2,19,19.0,4.0,8,5,7,2,2.0,1,130,6.0,1,119,Q16 - Q20
1175,3,1,1,8.0,8.0,1,416,4,3,5.0,4,175,4.0,1,3,Q10 - Q15
1176,4,2,14,17.0,4.0,7,103,4,4,4.0,3,25,3.0,2,111,Q16 - Q20
1177,6,2,4,29.0,7.0,3,9,3,5,5.0,3,28,5.0,1,100,Q16 - Q20
1178,2,1,4,13.0,8.0,9,165,1,2,2.0,1,247,3.0,3,114,Q10 - Q15
1179,6,1,1,3.0,4.0,4,102,5,1,4.0,3,19,8.0,2,40,Q21 - Q30
1180,1,1,4,31.0,3.0,7,359,2,3,1.0,1,11,3.0,2,70,Q16 - Q20
1181,4,2,11,12.0,4.0,17,5,3,5,4.0,3,6,8.0,2,6,Q21 - Q30
1182,4,2,13,25.0,9.0,3,417,1,1,6.0,3,92,1.0,1,4,Q16 - Q20
1183,3,1,3,10.0,5.0,22,418,5,1,5.0,3,99,3.0,1,80,Menos de Q10
1184,3,2,10,12.0,8.0,22,31,4,4,3.0,1,375,3.0,2,28,Q16 - Q20
1185,4,2,15,12.0,2.0,3,419,3,2,4.0,3,6,5.0,3,64,Q16 - Q20
1186,4,2,4,13.0,8.0,38,4,1,2,3.0,3,100,8.0,2,12,Q10 - Q15
1187,2,2,2,19.0,8.0,5,6,1,2,3.0,3,11,5.0,2,111,Menos de Q10
1188,2,2,1,6.0,1.0,16,420,4,2,2.0,4,12,5.0,4,109,Q10 - Q15
1189,1,1,1,8.0,4.0,1,117,4,2,2.0,3,6,3.0,3,111,Q16 - Q20
1190,3,1,9,12.0,2.0,8,421,5,1,6.0,1,34,3.0,1,16,Q16 - Q20
1191,5,2,1,1.0,3.0,17,11,5,3,2.0,3,11,3.0,1,48,Q10 - Q15
1192,5,2,1,20.0,4.0,9,135,2,2,3.0,1,45,5.0,1,14,Q10 - Q15
1193,2,1,1,3.0,5.0,2,11,5,4,5.0,1,115,6.0,4,104,Q16 - Q20
1194,2,2,1,1.0,4.0,7,5,2,5,6.0,3,78,8.0,2,90,Q10 - Q15
1195,6,2,3,10.0,6.0,8,80,7,3,1.0,1,316,7.0,3,102,Q10 - Q15
1196,6,1,19,19.0,6.0,5,422,4,5,5.0,1,376,8.0,1,34,Q10 - Q15
1197,4,2,1,6.0,3.0,8,39,4,3,6.0,1,377,3.0,1,95,Q21 - Q30
1198,5,1,5,32.0,3.0,32,5,2,2,2.0,1,106,5.0,1,64,Q16 - Q20
1199,2,1,3,4.0,9.0,8,423,5,2,4.0,1,50,5.0,2,94,Q10 - Q15
1200,5,2,1,1.0,4.0,7,424,3,3,1.0,3,89,,4,108,Q16 - Q20
1201,4,1,1,3.0,4.0,7,5,1,3,5.0,4,212,3.0,4,44,Q16 - Q20
1202,3,1,1,1.0,3.0,7,18,1,2,5.0,1,9,3.0,4,63,Q16 - Q20
1203,3,1,1,3.0,4.0,9,425,3,4,5.0,4,34,6.0,4,58,Menos de Q10
1204,4,1,1,8.0,6.0,8,426,5,1,6.0,3,11,8.0,3,116,Menos de Q10
1205,2,1,1,6.0,3.0,8,427,4,4,4.0,3,378,3.0,1,21,Q10 - Q15
1206,2,1,1,1.0,2.0,8,428,4,2,5.0,4,215,6.0,1,65,Menos de Q10
1207,2,1,13,25.0,5.0,9,246,2,3,5.0,3,75,3.0,2,104,Q16 - Q20
1208,1,2,1,6.0,5.0,11,6,5,2,5.0,3,2,6.0,3,81,Más de Q30
1209,4,2,4,13.0,3.0,4,429,4,3,2.0,1,7,6.0,3,16,Más de Q30
1210,2,2,1,1.0,5.0,1,54,4,2,5.0,3,11,9.0,2,3,Q16 - Q20
1211,2,1,1,8.0,6.0,22,6,2,1,1.0,3,115,9.0,2,79,Q16 - Q20
1212,2,1,14,17.0,9.0,3,6,6,3,2.0,3,6,5.0,3,63,Más de Q30
1213,4,1,18,19.0,1.0,1,106,5,1,6.0,2,379,4.0,1,81,Q10 - Q15
1214,6,2,14,23.0,4.0,7,430,5,1,1.0,1,28,3.0,4,3,Q10 - Q15
1215,4,2,4,31.0,1.0,1,11,3,3,5.0,4,138,5.0,3,23,Q16 - Q20
1216,4,1,1,6.0,5.0,7,170,3,4,5.0,2,12,3.0,2,16,Q21 - Q30
1217,1,1,1,8.0,4.0,1,431,2,3,2.0,2,222,8.0,2,22,Q16 - Q20
1218,5,2,9,19.0,1.0,7,432,3,3,5.0,3,25,8.0,1,7,Q16 - Q20
1219,5,1,21,8.0,3.0,7,433,5,1,5.0,1,73,3.0,2,45,Q21 - Q30
1220,2,1,1,20.0,4.0,7,146,7,4,2.0,1,45,3.0,4,45,Menos de Q10
1221,1,2,1,20.0,4.0,9,6,2,4,5.0,3,12,4.0,1,9,Q16 - Q20
1222,4,1,19,19.0,1.0,1,11,1,5,3.0,1,207,4.0,2,59,Q16 - Q20
1223,1,2,19,12.0,6.0,8,11,7,4,2.0,3,34,5.0,2,66,Más de Q30
1224,3,2,3,4.0,3.0,1,434,4,2,5.0,3,9,5.0,1,85,Q21 - Q30
1225,1,2,4,13.0,5.0,8,435,2,3,5.0,1,380,6.0,2,9,Q10 - Q15
1226,1,1,11,19.0,4.0,9,39,6,2,5.0,2,19,1.0,1,107,Q16 - Q20
1227,3,2,1,8.0,4.0,8,436,1,3,2.0,1,7,,1,110,Q10 - Q15
1228,3,2,1,6.0,3.0,7,78,3,2,2.0,3,25,9.0,3,5,Q16 - Q20
1229,3,2,3,10.0,2.0,17,30,4,3,2.0,3,272,4.0,4,24,Q16 - Q20
1230,3,2,1,20.0,9.0,23,1,5,3,2.0,3,381,3.0,4,28,Q16 - Q20
1231,2,2,1,8.0,8.0,7,11,5,4,5.0,1,25,3.0,4,54,Q16 - Q20
1232,6,2,1,8.0,1.0,57,107,2,4,2.0,1,382,3.0,2,92,Q16 - Q20
1233,4,2,1,3.0,4.0,9,235,4,1,2.0,1,55,1.0,3,2,Q10 - Q15
1234,3,2,4,5.0,7.0,22,382,4,3,2.0,1,9,8.0,1,91,Q10 - Q15
1235,4,2,4,31.0,4.0,12,14,6,2,5.0,1,45,5.0,1,7,Q21 - Q30
1236,4,1,1,8.0,3.0,8,171,3,5,5.0,1,383,7.0,3,42,Q16 - Q20
1237,1,2,1,1.0,3.0,22,437,5,5,1.0,3,212,4.0,4,103,
1238,4,1,1,1.0,4.0,22,230,7,4,4.0,3,56,1.0,1,67,Q16 - Q20
1239,4,2,1,,3.0,7,212,2,1,2.0,1,225,8.0,4,51,
1240,6,1,1,1.0,8.0,7,165,1,3,2.0,4,115,8.0,2,46,Q16 - Q20
1241,2,1,14,23.0,3.0,58,363,1,2,5.0,3,247,7.0,1,18,Q21 - Q30
1242,5,1,4,,8.0,36,438,6,1,4.0,3,25,4.0,4,97,Q10 - Q15
1243,5,2,19,19.0,4.0,9,6,7,4,5.0,1,267,8.0,1,9,Q21 - Q30
1244,2,1,1,8.0,4.0,1,53,3,2,5.0,2,165,3.0,1,78,Q16 - Q20
1245,4,2,1,20.0,4.0,9,439,4,3,4.0,1,11,3.0,2,50,Q16 - Q20
1246,6,3,12,12.0,3.0,9,440,4,3,5.0,4,127,3.0,3,57,Q21 - Q30
1247,4,1,8,12.0,4.0,9,441,6,3,1.0,3,12,4.0,3,40,Q16 - Q20
1248,1,2,1,3.0,9.0,1,11,6,2,5.0,3,149,3.0,3,17,Q16 - Q20
1249,2,2,14,17.0,2.0,5,442,3,1,4.0,3,75,5.0,3,34,Q10 - Q15
1250,3,2,1,20.0,3.0,28,389,3,3,4.0,3,86,3.0,2,15,Q10 - Q15
1251,3,1,15,24.0,4.0,8,5,3,2,4.0,3,384,9.0,3,34,Q21 - Q30
1252,1,1,1,6.0,8.0,22,125,5,2,2.0,4,122,6.0,4,28,Q10 - Q15
1253,4,2,1,6.0,6.0,7,125,2,1,2.0,3,28,5.0,2,5,Menos de Q10
1254,3,2,8,19.0,3.0,2,11,5,2,3.0,2,385,4.0,4,50,Q10 - Q15
1255,4,2,1,6.0,2.0,19,443,5,1,5.0,1,386,5.0,1,59,Más de Q30
1256,5,1,16,12.0,4.0,11,18,7,3,,5,96,6.0,1,66,Q21 - Q30
1257,4,1,13,33.0,5.0,17,41,4,3,2.0,3,34,5.0,1,53,Q10 - Q15
1258,3,2,13,25.0,4.0,9,59,4,1,5.0,1,122,5.0,1,57,Q10 - Q15
1259,4,2,1,20.0,1.0,22,4,3,3,2.0,1,236,5.0,2,80,Q10 - Q15
1260,2,2,16,21.0,2.0,2,5,4,1,4.0,1,16,2.0,1,6,Q16 - Q20
1261,3,1,3,4.0,5.0,1,36,5,1,5.0,1,253,2.0,2,5,Q21 - Q30
1262,4,1,1,1.0,2.0,8,444,3,1,5.0,1,224,9.0,2,17,Q21 - Q30
1263,4,1,5,32.0,3.0,2,41,3,2,5.0,3,387,3.0,2,6,Q16 - Q20
1264,6,1,4,31.0,4.0,7,445,1,3,4.0,3,388,8.0,3,104,Q10 - Q15
1265,6,1,3,22.0,2.0,23,11,4,1,5.0,5,389,3.0,3,74,Q10 - Q15
1266,4,1,10,19.0,6.0,22,74,7,1,2.0,2,5,9.0,4,61,Q16 - Q20
1267,3,2,1,1.0,5.0,5,13,1,1,,1,9,5.0,2,60,Q10 - Q15
1268,5,2,4,5.0,9.0,21,446,6,1,2.0,1,14,9.0,4,27,Q16 - Q20
1269,4,2,18,39.0,4.0,28,39,4,2,4.0,5,390,6.0,3,80,Q21 - Q30
1270,6,1,4,29.0,4.0,53,41,2,4,5.0,3,45,1.0,4,121,Más de Q30
1271,2,2,12,19.0,9.0,4,65,6,2,3.0,3,391,7.0,3,35,Menos de Q10
1272,2,1,1,3.0,3.0,17,101,5,4,4.0,1,392,3.0,1,81,Q21 - Q30
1273,2,1,1,3.0,3.0,9,68,4,1,6.0,1,167,3.0,3,82,Q16 - Q20
1274,4,1,14,18.0,4.0,8,447,4,3,4.0,2,45,3.0,1,55,Q21 - Q30
1275,6,1,4,29.0,3.0,1,448,6,5,1.0,3,393,6.0,4,7,Q21 - Q30
1276,5,1,19,12.0,6.0,7,27,7,3,5.0,5,62,6.0,4,68,Q10 - Q15
1277,3,2,1,8.0,2.0,8,6,7,2,5.0,4,318,3.0,3,105,Q10 - Q15
1278,2,1,1,,4.0,5,233,2,3,2.0,1,9,2.0,2,62,Q21 - Q30
1279,2,2,22,12.0,4.0,5,6,4,2,4.0,1,394,4.0,3,27,Q21 - Q30
1280,1,1,1,1.0,4.0,8,449,3,1,1.0,3,34,5.0,2,95,Q10 - Q15
1281,3,2,14,17.0,4.0,7,79,5,3,5.0,3,273,4.0,3,69,Q21 - Q30
1282,3,2,1,6.0,3.0,9,63,4,4,2.0,4,94,5.0,4,93,Q10 - Q15
1283,3,1,2,,4.0,7,6,4,4,2.0,3,45,6.0,1,116,Q10 - Q15
1284,4,1,1,6.0,9.0,8,5,3,2,2.0,1,18,5.0,2,93,Q16 - Q20
1285,6,2,3,22.0,4.0,5,450,3,4,2.0,4,171,5.0,1,61,Q21 - Q30
1286,4,1,1,20.0,5.0,21,451,3,2,3.0,1,28,9.0,4,41,Q10 - Q15
1287,5,1,13,,6.0,1,299,3,1,2.0,3,395,8.0,3,36,Q10 - Q15
1288,4,2,3,4.0,6.0,1,241,7,3,4.0,3,198,7.0,4,91,Q16 - Q20
1289,4,2,1,20.0,4.0,31,53,3,2,5.0,1,396,6.0,2,66,Q16 - Q20
1290,3,1,14,18.0,4.0,9,11,5,2,4.0,3,12,6.0,4,17,Q21 - Q30
1291,2,1,1,1.0,4.0,22,6,7,3,2.0,1,28,8.0,1,85,Q10 - Q15
1292,1,2,3,10.0,5.0,2,27,2,2,5.0,3,6,5.0,1,44,Q21 - Q30
1293,3,2,1,3.0,9.0,4,5,2,1,2.0,3,397,6.0,2,44,Q16 - Q20
1294,6,1,2,19.0,4.0,3,173,3,2,4.0,3,28,5.0,4,85,Q10 - Q15
1295,6,2,5,16.0,3.0,1,24,3,3,4.0,1,168,3.0,1,47,Q16 - Q20
1296,4,1,1,6.0,3.0,8,343,4,5,5.0,1,155,3.0,1,85,Q21 - Q30
1297,2,2,1,8.0,9.0,2,173,1,3,4.0,1,398,7.0,1,3,Q16 - Q20
1298,2,2,1,1.0,4.0,3,11,4,4,4.0,1,12,3.0,2,121,Menos de Q10
1299,4,1,15,19.0,9.0,2,182,7,2,2.0,3,266,8.0,1,97,Q21 - Q30
1300,4,1,1,6.0,3.0,8,235,5,4,6.0,3,45,3.0,1,104,Q16 - Q20
1301,2,2,1,20.0,3.0,47,452,2,5,3.0,3,6,4.0,3,102,Q10 - Q15
1302,3,1,5,16.0,3.0,8,6,1,2,5.0,3,9,5.0,1,36,Q10 - Q15
1303,4,1,2,19.0,4.0,7,18,3,4,3.0,5,345,9.0,2,57,Q21 - Q30
1304,2,2,13,15.0,7.0,8,167,3,4,2.0,1,396,8.0,1,55,Q16 - Q20
1305,6,2,23,19.0,6.0,2,39,3,3,2.0,5,399,5.0,2,23,Q16 - Q20
1306,3,3,1,6.0,4.0,9,5,4,2,4.0,1,9,7.0,2,15,Q16 - Q20
1307,2,1,21,3.0,4.0,38,41,7,2,5.0,3,176,2.0,4,86,Q10 - Q15
1308,4,2,1,8.0,3.0,29,453,7,4,5.0,4,45,6.0,2,3,Q21 - Q30
1309,5,2,1,8.0,8.0,5,6,3,4,5.0,3,400,3.0,3,40,Menos de Q10
1310,5,2,3,10.0,7.0,8,454,3,1,2.0,1,349,9.0,2,2,Menos de Q10
1311,2,2,14,18.0,2.0,7,182,1,1,3.0,1,7,7.0,3,105,Q16 - Q20
1312,3,1,1,20.0,5.0,5,455,4,2,5.0,1,45,9.0,2,110,Q10 - Q15
1313,2,1,9,19.0,8.0,7,456,2,2,5.0,4,332,6.0,1,39,Q21 - Q30
1314,4,1,1,20.0,3.0,9,39,4,1,6.0,2,197,5.0,3,44,Más de Q30
1315,4,1,1,6.0,6.0,1,11,4,3,2.0,1,253,5.0,3,75,Q16 - Q20
1316,6,1,1,3.0,,7,4,4,2,3.0,1,2,3.0,4,99,Q21 - Q30
1317,1,1,4,29.0,,17,11,3,4,3.0,5,6,3.0,4,101,Q16 - Q20
1318,2,2,14,23.0,5.0,2,182,1,3,5.0,3,401,8.0,4,51,Q16 - Q20
1319,2,2,1,1.0,7.0,7,457,2,1,5.0,2,115,3.0,2,37,Q21 - Q30
1320,6,2,4,5.0,4.0,7,5,6,2,4.0,4,28,4.0,1,27,Q10 - Q15
1321,3,2,1,6.0,6.0,1,458,3,4,2.0,4,34,8.0,4,5,Q10 - Q15
1322,5,1,1,20.0,3.0,49,27,3,2,5.0,1,192,1.0,4,73,Q10 - Q15
1323,2,2,1,1.0,5.0,7,161,3,2,5.0,3,11,7.0,1,80,Q10 - Q15
1324,6,1,1,3.0,4.0,8,85,3,3,1.0,3,212,9.0,2,29,Menos de Q10
1325,5,2,1,3.0,4.0,5,210,4,3,2.0,1,9,3.0,3,24,Q10 - Q15
1326,4,1,3,22.0,4.0,4,66,3,5,1.0,3,25,1.0,1,58,Q21 - Q30
1327,3,1,7,11.0,4.0,5,11,2,3,5.0,2,38,3.0,1,62,Q21 - Q30
1328,4,2,1,1.0,4.0,4,41,4,3,5.0,5,155,5.0,3,5,Q21 - Q30
1329,3,2,10,19.0,4.0,8,448,3,5,2.0,3,25,5.0,2,41,Q10 - Q15
1330,1,2,4,13.0,5.0,3,93,3,2,5.0,3,11,8.0,4,39,Q21 - Q30
1331,6,1,3,4.0,2.0,1,173,5,3,2.0,3,10,6.0,2,1,Menos de Q10
1332,1,1,1,1.0,8.0,5,459,5,3,5.0,3,11,3.0,3,40,Q16 - Q20
1333,5,2,1,8.0,4.0,8,11,4,2,5.0,3,44,4.0,1,68,Q16 - Q20
1334,3,1,1,3.0,2.0,44,135,2,5,4.0,1,12,7.0,1,42,Q10 - Q15
1335,4,1,14,17.0,4.0,8,54,3,4,5.0,3,78,3.0,1,17,Más de Q30
1336,6,2,4,5.0,4.0,9,31,2,3,5.0,3,247,7.0,1,44,Q10 - Q15
1337,2,1,15,,4.0,9,41,1,4,2.0,1,201,3.0,4,47,Q21 - Q30
1338,4,1,1,1.0,3.0,5,460,7,2,5.0,1,34,4.0,1,70,Q21 - Q30
1339,2,1,1,20.0,4.0,9,6,6,3,2.0,2,250,8.0,1,23,Q16 - Q20
1340,6,2,1,6.0,,7,66,1,2,5.0,2,68,9.0,3,57,Q16 - Q20
1341,5,1,14,23.0,2.0,22,11,1,1,5.0,4,11,9.0,1,86,Q16 - Q20
1342,4,2,12,35.0,3.0,22,461,2,2,2.0,1,68,3.0,3,97,Q21 - Q30
1343,4,2,1,3.0,3.0,7,6,5,1,4.0,3,4,8.0,1,101,Q21 - Q30
1344,3,1,1,1.0,2.0,2,293,5,1,3.0,2,6,5.0,2,79,Q10 - Q15
1345,6,2,3,10.0,4.0,8,232,2,4,4.0,1,56,6.0,4,93,Q10 - Q15
1346,3,1,14,23.0,8.0,8,182,2,1,5.0,1,7,7.0,3,101,Q21 - Q30
1347,5,3,3,4.0,4.0,8,11,7,3,2.0,4,402,5.0,1,22,Q21 - Q30
1348,5,2,5,16.0,4.0,7,92,5,3,5.0,2,9,5.0,1,61,Menos de Q10
1349,5,2,16,19.0,8.0,5,462,4,1,6.0,1,45,3.0,4,105,Q16 - Q20
1350,1,2,14,18.0,4.0,23,18,4,3,2.0,4,12,2.0,1,42,Más de Q30
1351,6,2,1,1.0,7.0,5,164,6,2,3.0,3,403,5.0,1,24,Q10 - Q15
1352,4,2,1,1.0,7.0,1,32,4,1,5.0,4,320,3.0,3,53,Q21 - Q30
1353,3,2,1,1.0,7.0,8,463,5,2,5.0,4,404,2.0,4,105,Q16 - Q20
1354,6,1,1,20.0,3.0,8,464,4,4,6.0,1,206,3.0,4,84,Q21 - Q30
1355,6,1,1,6.0,6.0,21,4,2,2,1.0,3,61,4.0,1,98,Q16 - Q20
1356,3,2,1,1.0,3.0,9,214,7,1,3.0,3,405,7.0,2,82,Menos de Q10
1357,4,1,14,18.0,4.0,22,231,3,3,5.0,3,9,3.0,2,42,Q21 - Q30
1358,2,1,12,19.0,4.0,1,465,4,5,2.0,3,347,4.0,2,119,Q16 - Q20
1359,2,2,1,1.0,8.0,2,466,6,3,2.0,3,14,3.0,4,110,Q10 - Q15
1360,2,2,3,4.0,9.0,8,467,5,2,3.0,3,406,2.0,1,64,Q10 - Q15
1361,3,1,1,6.0,4.0,3,406,4,2,2.0,2,14,8.0,1,63,Q21 - Q30
1362,4,1,1,3.0,8.0,22,327,5,1,6.0,3,9,5.0,1,87,Q16 - Q20
1363,6,2,14,17.0,8.0,8,85,3,5,5.0,1,11,9.0,2,23,Menos de Q10
1364,4,1,1,6.0,4.0,8,93,4,2,5.0,3,19,1.0,2,54,Q21 - Q30
1365,4,2,3,22.0,4.0,8,18,7,1,5.0,2,25,5.0,1,10,Q10 - Q15
1366,4,2,4,29.0,7.0,21,39,3,1,1.0,1,57,5.0,3,118,Q16 - Q20
1367,4,2,1,3.0,4.0,2,468,5,2,4.0,1,61,3.0,2,63,Q10 - Q15
1368,4,2,1,1.0,3.0,9,22,4,2,2.0,1,399,7.0,2,49,Q10 - Q15
1369,4,2,8,37.0,5.0,3,469,2,1,2.0,1,165,7.0,2,8,Q10 - Q15
1370,2,1,4,31.0,4.0,40,5,5,2,4.0,3,390,1.0,3,7,Q16 - Q20
1371,4,1,1,3.0,4.0,7,470,7,1,2.0,3,407,3.0,3,21,Menos de Q10
1372,4,2,18,39.0,6.0,17,6,6,2,2.0,3,408,8.0,2,59,Q10 - Q15
1373,5,2,1,3.0,6.0,3,39,5,3,1.0,2,11,7.0,1,73,Menos de Q10
1374,3,2,9,30.0,4.0,3,5,4,1,2.0,3,9,8.0,2,111,Q16 - Q20
1375,6,1,4,13.0,4.0,7,471,3,4,3.0,4,204,3.0,2,39,Q16 - Q20
1376,4,1,23,34.0,8.0,7,25,4,2,1.0,1,14,8.0,2,30,Q10 - Q15
1377,1,3,14,18.0,4.0,8,5,2,1,2.0,1,47,2.0,2,77,Q21 - Q30
1378,2,2,3,10.0,4.0,2,53,7,4,5.0,3,409,2.0,1,20,Q10 - Q15
1379,6,1,23,12.0,3.0,1,39,3,1,1.0,3,34,3.0,1,82,Q16 - Q20
1380,4,1,4,5.0,4.0,9,165,4,3,4.0,3,363,5.0,3,102,Más de Q30
1381,3,2,11,14.0,4.0,9,41,2,4,5.0,3,6,6.0,1,52,Q10 - Q15
1382,3,1,17,38.0,6.0,8,339,3,5,2.0,3,92,8.0,2,82,Q16 - Q20
1383,2,1,1,8.0,7.0,27,6,3,5,3.0,3,28,6.0,3,107,Q10 - Q15
1384,5,1,6,12.0,2.0,22,472,2,4,2.0,1,6,7.0,1,100,Q10 - Q15
1385,6,2,1,20.0,4.0,2,11,3,3,1.0,3,168,7.0,1,111,Q21 - Q30
1386,3,1,1,6.0,3.0,8,12,2,2,2.0,2,85,4.0,3,113,Q21 - Q30
1387,6,1,17,19.0,4.0,41,41,2,4,5.0,1,109,5.0,1,16,Q16 - Q20
1388,4,1,1,20.0,8.0,3,59,4,3,2.0,3,366,1.0,1,58,Q10 - Q15
1389,5,3,1,1.0,6.0,7,89,1,2,6.0,3,7,4.0,1,76,Q10 - Q15
1390,5,2,5,32.0,7.0,1,233,2,3,3.0,1,410,1.0,1,13,Menos de Q10
1391,2,1,9,12.0,4.0,2,322,4,2,5.0,1,9,3.0,3,68,Q16 - Q20
1392,6,1,1,1.0,8.0,5,5,1,3,1.0,3,154,9.0,1,79,Q21 - Q30
1393,4,2,6,19.0,6.0,2,85,3,4,1.0,2,135,3.0,3,121,Q10 - Q15
1394,2,2,1,8.0,3.0,8,6,4,3,5.0,4,45,5.0,3,68,Q16 - Q20
1395,2,1,1,3.0,4.0,2,197,5,3,2.0,1,29,8.0,4,80,Q21 - Q30
1396,5,1,3,22.0,5.0,8,11,4,3,2.0,3,6,8.0,1,23,Q10 - Q15
1397,4,2,1,3.0,5.0,4,348,6,5,2.0,1,201,3.0,1,111,Q10 - Q15
1398,3,1,1,8.0,9.0,40,473,7,4,1.0,1,411,6.0,3,105,Q10 - Q15
1399,2,2,1,6.0,9.0,8,136,1,5,5.0,2,12,3.0,1,100,Q16 - Q20
1400,3,1,5,16.0,4.0,1,6,3,3,5.0,1,6,5.0,1,7,Q10 - Q15
1401,5,1,18,12.0,4.0,5,461,2,3,1.0,3,109,9.0,2,82,Q21 - Q30
1402,3,2,1,20.0,3.0,3,135,4,3,5.0,1,6,4.0,1,59,Q16 - Q20
1403,3,1,1,1.0,5.0,5,474,4,2,6.0,3,200,1.0,3,91,Q10 - Q15
1404,3,1,1,3.0,4.0,8,249,1,2,,1,381,6.0,2,7,Más de Q30
1405,4,1,14,23.0,4.0,51,31,2,1,5.0,1,25,8.0,1,15,Q10 - Q15
1406,2,2,4,13.0,3.0,24,12,4,4,2.0,2,201,2.0,4,47,Q16 - Q20
1407,2,3,22,28.0,4.0,18,173,7,5,5.0,1,80,6.0,1,45,Q16 - Q20
1408,4,1,1,1.0,9.0,3,141,5,4,2.0,1,34,8.0,2,39,Q16 - Q20
1409,2,2,5,,5.0,2,475,1,3,3.0,3,34,3.0,2,56,Q21 - Q30
1410,3,2,1,1.0,4.0,9,436,6,1,4.0,4,197,5.0,3,69,Q10 - Q15
1411,1,2,1,8.0,3.0,8,476,7,3,2.0,3,36,,3,38,Q16 - Q20
1412,4,1,1,1.0,6.0,8,5,3,2,2.0,1,24,1.0,1,8,Q16 - Q20
